batterID,pitcherID,outcome
57,101,75.50993013
79,182,23.10169184
93,164,-43.6007929
19,172,113.6267508
12,163,-9.879238965
32,156,-24.34643303
79,129,1.188243385
27,148,-100.3040236
90,119,-7.31100957
65,157,16.70358187
71,150,-13.71728662
2,174,-21.62523793
36,146,-53.08295119
75,191,76.25882675
58,113,13.37446683
59,120,-25.79481241
18,189,12.31132475
90,130,-134.7615101
10,162,-31.09951073
27,150,30.68766712
31,138,73.69170685
34,180,45.23131675
9,108,-96.74732019
96,112,7.641945064
28,151,72.0597908
97,124,44.07008254
96,176,-59.57550706
97,107,-77.3729446
39,137,56.79538755
48,199,-80.03659769
65,195,74.66943855
39,174,41.63431594
48,129,-14.00092916
46,155,-9.204610954
27,135,-43.37739375
74,191,-50.32562765
68,130,9.401305436
98,166,-56.46108431
5,184,6.057646907
38,158,-11.15353377
36,197,17.55679541
31,185,38.6624153
44,166,2.880883859
56,129,-23.844288
53,182,-30.04465788
58,127,-92.29067543
87,165,-141.8239536
29,165,66.96941205
35,145,35.97916551
32,109,-50.08910749
21,146,6.462217006
65,156,94.14557282
43,151,-106.938879
88,113,83.20487029
73,114,-66.81896539
99,125,50.67799577
82,134,15.59041079
39,128,5.179301955
9,186,57.46861833
68,171,-29.20655349
94,129,-31.62528592
49,121,34.51598622
10,140,95.72775129
3,149,71.84541617
7,190,54.28792881
11,130,-25.61306767
5,191,49.87195128
87,149,78.56499568
26,177,-64.24986979
14,129,31.58733333
68,191,55.52133952
43,199,-36.53545681
94,130,-45.47660727
61,197,16.05530146
39,199,-7.478015235
91,160,-18.55139517
10,156,107.750929
50,137,7.62121909
49,149,-21.4253728
29,149,116.6101698
57,177,11.12094195
18,154,89.57147267
79,141,-27.99295395
33,134,-47.31864858
81,118,-222.8818934
11,180,70.03385127
96,177,12.38339272
66,124,23.41286259
74,192,60.79170571
50,164,-41.1781869
37,200,21.16091781
33,146,-23.0906286
96,156,-62.63586146
4,126,10.02230212
48,182,-26.12228395
87,136,53.94300427
28,193,41.66253407
96,137,-8.948156891
55,108,17.03336541
8,107,87.51279428
76,119,-5.833234493
59,124,31.10623483
65,183,25.82050358
39,174,-2.630317342
67,171,-41.65077103
48,174,-40.95684106
74,158,-31.07331426
84,141,48.57887997
17,122,121.3131302
48,120,92.37683521
44,173,0.932432627
39,101,82.55949814
60,102,-35.56499655
93,168,45.26091426
48,162,23.21110804
13,162,27.78050351
75,116,-14.00336656
50,159,8.935241792
12,173,71.8266751
81,153,-123.7818238
13,156,14.36921132
33,103,40.89083468
48,124,15.84763425
100,106,-56.26432922
14,106,-20.33025801
36,114,-8.367954209
81,185,-67.97213126
24,115,24.88756848
77,191,15.94609204
59,141,77.89689739
98,125,-69.65701515
5,137,64.76201348
95,166,46.52692255
86,111,45.30454868
90,131,-41.80831009
50,141,38.49069713
79,196,27.31291497
87,194,63.02669483
39,182,-52.89195503
93,156,-57.92772994
95,191,47.16094903
76,111,91.39328063
44,147,-71.90168738
74,138,-32.12374417
16,125,-52.45244269
10,131,-32.80006028
57,112,29.18229493
69,185,46.04518922
79,127,-79.70909428
96,133,81.83934346
57,117,-103.9929956
54,171,-27.00620577
78,156,-13.64194728
65,114,-10.59088366
53,169,-20.42857171
37,132,56.7823212
23,136,17.06873351
8,194,82.42454105
54,185,-21.03114215
49,131,-9.223759121
13,111,48.18758093
88,174,62.74611296
57,159,55.24752307
48,120,50.16744747
35,111,-87.52328352
49,192,26.32363414
51,188,83.28672962
49,197,80.86091852
79,127,-147.5600996
41,161,41.73403196
100,171,-21.16014657
21,187,71.28291243
77,172,1.405865876
22,150,78.48674723
100,196,70.14560752
73,151,5.144802193
2,163,-108.2867232
22,195,-14.61448226
23,152,61.01915315
16,125,43.0151955
70,134,-64.67242581
68,135,9.303224932
1,197,13.79369116
54,183,-11.7651754
39,169,54.46602609
22,198,87.1911888
2,150,-68.39990833
5,184,83.08550033
35,187,-39.42541766
6,110,-105.7495816
75,163,-69.81212442
96,198,-64.29534885
65,149,-56.61627046
14,189,-79.68863441
82,138,85.03160991
8,147,30.10573269
84,104,-57.14467997
99,137,-30.54877141
37,150,14.97150617
35,168,87.6652895
87,158,28.34113609
75,159,107.419338
56,180,18.52533413
61,108,60.89671846
31,142,29.21521004
61,187,53.49668444
18,156,-123.3962521
59,174,50.03547491
10,118,-112.9308907
97,104,-109.6130667
46,147,13.58276419
76,179,-20.59706768
39,128,116.8120095
75,188,109.0836023
66,119,-36.15918221
32,110,-28.30970323
24,183,-9.2884795
51,132,37.46241131
59,134,56.27109468
89,171,-77.39458493
31,193,8.533182691
19,171,51.6873558
63,106,37.09478396
40,189,57.75224009
29,159,44.5233082
26,153,-90.58590841
6,155,-47.22865284
68,197,31.53718758
47,138,42.50457392
92,176,43.1991025
21,126,-75.88231464
61,152,-64.13310471
76,125,36.15604425
83,142,-13.64918377
43,135,-1.859814598
68,158,-50.06076937
45,191,13.80459703
30,192,-43.35761335
52,148,102.8321157
30,103,31.74589721
12,136,1.247636732
92,101,-12.07738261
36,173,-36.52702979
50,152,-40.94773047
65,180,11.86179115
38,137,-20.41192262
81,156,-81.20534517
5,187,-3.250392011
34,173,9.864703303
64,149,-51.22879913
74,144,-55.07484182
7,103,24.36080302
32,103,65.17934702
4,195,82.47893103
100,147,2.401571748
51,137,59.14476589
30,154,148.371185
57,190,-41.22370515
48,199,33.32283528
94,197,1.777127081
12,173,70.50682744
1,129,-5.981666165
21,134,50.70510585
68,192,57.45370397
21,156,-49.26691884
7,173,-28.95417017
49,179,2.380597962
91,112,-26.31059477
49,183,-11.58443149
18,107,-30.36756666
47,182,-27.35478119
92,147,-67.88025201
61,199,18.34204578
95,178,-21.79518484
30,143,-23.99504885
45,119,-51.16743495
55,147,24.66652078
39,194,99.65646942
97,114,-7.038464101
4,122,-44.48534587
93,144,-25.93717475
18,111,-21.86965261
36,195,-42.85506831
35,165,25.25077524
84,144,39.38612322
81,122,21.27722199
9,153,5.592589453
31,194,-83.9165912
81,141,34.71358011
21,159,-1.060020518
8,121,0.203332554
88,110,-33.18080807
66,121,-82.32699074
96,170,-112.121923
58,173,114.689055
6,131,-40.61403549
26,180,-19.17840299
59,195,106.4365708
56,184,115.2935396
29,103,-11.50168112
8,130,-55.1439915
68,110,48.25407986
98,178,70.31308017
34,184,24.13304129
36,153,-74.61136518
14,200,-94.48390681
8,122,15.96377936
20,111,-58.32249516
16,162,25.16435321
53,150,23.15365405
48,105,15.59258698
30,169,104.8183817
26,190,10.30276488
76,200,49.26357371
49,181,90.99195782
44,112,-17.25780144
27,112,61.62148949
37,104,-36.47778461
53,156,-13.96382526
64,104,2.153978472
30,196,-49.77545754
7,174,56.64459344
31,132,-28.68225112
39,184,11.05388922
30,152,-43.34853563
40,141,12.16313932
58,116,-10.59325514
16,158,77.10555511
54,161,-61.16337563
84,152,-36.71708384
35,166,-67.07990741
8,122,-35.16899669
5,108,-104.0387617
69,155,-12.32466907
98,187,39.53790634
5,118,-117.8834955
56,105,-23.97063895
39,122,-71.14854625
100,127,-22.91728815
94,192,-0.095832282
91,143,-14.43038445
97,137,95.43245414
43,117,-104.0692358
52,112,86.70407991
15,143,9.65093432
42,197,-0.002058449
58,189,16.82217583
69,174,46.93799105
97,153,-78.77618555
45,193,40.81770834
30,158,113.5990192
14,185,-74.20098968
90,132,-57.25201243
30,140,1.038368237
77,193,67.13106158
30,199,29.86404975
21,118,-28.28694975
8,117,32.50996351
14,107,-63.36805523
41,170,-27.32378867
2,183,8.815140743
63,160,42.36727982
96,148,-35.25092912
15,117,-52.94835356
45,192,105.957253
32,111,-58.52426454
67,133,132.7583606
97,176,-55.00407039
74,193,-44.84158347
96,187,52.79722005
13,160,-10.48961049
68,114,1.311803657
35,135,21.32167476
14,127,-42.30969449
81,142,-12.92398053
72,190,-2.196128078
67,110,-39.05412479
94,102,-72.54661688
71,177,75.78801696
15,155,-16.46121553
36,170,-80.63744529
29,173,-9.405182285
65,164,77.9763891
69,155,-78.35804948
89,142,-20.65266269
67,193,-77.17067191
27,101,26.52953604
89,197,-1.972962939
43,181,-44.87626625
65,137,66.71226687
13,147,-46.5120912
35,138,-13.13932904
39,185,-106.9093749
41,167,-22.15500852
75,141,-11.10642965
18,122,-4.38046796
22,122,48.12410961
82,191,66.75840043
30,105,17.01463976
88,181,-73.82605552
74,194,25.02452981
42,116,-21.57051517
69,111,28.80155015
21,131,22.30054297
96,158,60.05417517
57,156,69.25983969
69,165,-71.60161474
30,171,-4.971429537
58,121,-29.87976531
44,198,-88.48781659
50,144,10.02873808
54,173,-61.53209408
68,197,115.3558971
80,116,44.06007693
9,160,-45.38664307
48,147,-11.25742699
6,195,-99.54558321
52,161,64.79236661
77,184,64.84191315
69,174,-79.76327605
58,119,75.05996384
87,199,3.946892121
5,182,-71.29382674
75,195,5.348459827
88,149,-29.83522321
51,140,-110.0265229
34,119,76.62676956
21,144,18.74347156
22,182,-120.2798822
94,127,-109.1518906
79,194,85.36652476
85,105,-45.15687794
11,182,-4.8954198
57,164,-35.38444161
25,120,88.62059619
82,140,53.63472066
92,164,25.90179125
52,139,70.86325709
37,137,-29.03562529
82,148,-35.07780187
96,182,-9.233707573
80,122,-72.60093638
63,136,-52.7113417
84,143,21.19520361
8,102,-15.81500617
27,101,7.265298232
42,108,57.08156267
33,179,-9.82785427
87,112,16.53871001
37,182,-98.66431402
78,181,5.90861692
32,188,86.21131271
88,194,39.48866374
18,186,84.00149929
59,121,82.51496293
54,128,14.48667462
69,157,1.969420245
64,122,-20.30338005
87,117,-26.41576837
33,101,155.3864326
92,142,-43.03798052
75,151,90.53429256
58,179,27.52015333
92,144,-20.84134444
71,123,-39.88706432
60,145,56.14143799
6,197,16.43844913
1,164,-11.61143852
17,142,-29.13645891
49,158,48.11130537
45,132,25.10098847
66,119,49.12575317
84,133,115.9677118
88,107,-48.22319332
92,128,-80.22875688
27,157,-68.84535816
42,104,-10.08159648
20,121,48.60117851
79,160,24.79976032
47,186,46.86502002
5,101,103.761426
100,176,-77.97365098
84,136,9.278057334
83,123,-16.02145597
5,145,15.71934871
98,176,0.555038005
10,134,-139.1444219
87,159,18.92495996
97,189,-32.74985584
64,103,-59.60949715
75,122,-19.99199395
49,181,7.876615326
46,158,116.0420698
29,198,65.25419998
5,154,127.3821264
89,186,27.60899297
77,165,-6.942306925
36,154,186.3185723
69,121,-19.77361069
53,136,35.16703971
83,183,18.32347032
89,127,-13.71088424
72,172,49.8219819
60,118,-116.8582166
89,144,-55.84966164
71,115,18.59849661
62,176,-4.672656669
66,167,-9.739202312
41,112,-29.6947872
96,186,56.39282097
29,183,-38.23096583
52,127,1.478260201
11,101,32.78476706
16,148,-38.25505024
73,178,-30.35554438
80,107,-45.73827337
74,172,-1.870489369
5,156,-5.698358627
67,166,87.06851466
56,182,-111.8749046
20,130,71.92404465
88,182,-98.80565085
30,136,62.08368745
46,166,-95.6367401
64,181,-23.50360031
56,149,-12.15055752
16,121,40.07984562
93,109,-74.28724279
28,178,-33.13787118
10,126,16.29253595
82,122,25.88603063
97,192,35.65089044
67,200,-35.74503551
97,159,67.62858489
10,106,-32.71118162
90,140,-136.7939079
47,155,-14.27244344
44,124,46.70970711
12,138,43.42013443
23,176,21.05242678
66,118,-93.53225032
77,169,4.949338603
63,163,17.51068903
62,107,-106.8694065
40,115,63.91011829
100,180,62.57140172
60,131,-49.56289576
24,112,66.64655311
70,134,-10.22338784
26,125,75.27378906
6,140,-63.85428014
73,185,-8.930497302
61,188,51.03990752
25,121,24.85686424
3,168,97.98109119
47,193,-28.22522843
48,198,-81.15324884
74,171,30.488427
33,102,-84.1160312
60,179,-1.889543123
58,156,-40.23016516
17,165,20.2471156
16,127,-20.36270486
80,195,-8.436299665
87,148,-26.80382354
50,198,32.83639337
61,127,-62.34420815
53,177,-17.1873488
72,148,-31.51009803
46,103,-0.922460143
46,145,-21.66600271
54,145,-5.045497407
46,137,54.74288549
5,128,41.51836218
55,126,-7.824076562
5,193,-93.74974592
82,199,-1.50819551
92,147,-41.12979066
57,167,-4.921422455
48,114,-115.7551464
46,160,-26.47787883
45,128,73.74512044
97,135,81.10062377
47,121,53.58172723
9,128,41.80708897
71,162,20.92463207
67,121,-13.02756727
70,113,-4.482760661
91,172,6.002381722
89,144,83.37784569
22,129,-6.267765352
75,169,6.63176494
39,145,71.26931271
35,164,24.41033342
61,197,-1.327087191
74,176,52.53668105
44,177,-23.96065773
17,179,1.266685135
14,144,-163.3825751
48,139,31.8840378
99,195,-91.30550366
40,166,-47.7818167
87,170,-1.960179076
1,152,10.1624932
67,128,41.48006699
90,101,-5.02394795
94,111,-38.33355831
55,114,-105.9482384
41,152,27.94248565
34,184,58.53603515
93,184,-6.207797364
67,196,83.30298901
79,176,-99.8628253
86,116,-10.9756964
23,130,-64.1751534
60,132,-64.138195
60,157,34.99139687
11,102,-2.093928222
99,104,-87.91195666
30,158,94.70762667
61,116,10.0186548
37,135,99.78960388
66,107,-50.97523283
32,197,95.13212032
6,168,148.0910328
98,199,34.88672087
3,199,-0.582718942
9,177,-46.84308361
77,177,2.241686352
12,119,-48.6224099
92,182,-64.34838464
99,180,-48.10579664
14,166,-124.0948809
18,117,7.002106868
46,168,46.60504849
30,150,-53.70313612
33,109,-55.87106059
9,187,134.473927
42,167,-104.829903
7,134,-54.45911122
8,196,3.83376344
69,158,29.90396455
14,156,-77.16208294
88,114,21.65919134
19,155,112.5707659
94,180,-42.6787419
24,137,-14.86255724
97,148,-57.94405864
78,182,-26.49533621
2,157,6.365146439
15,181,15.60008534
85,191,80.95218524
1,147,-43.03911583
59,159,32.20601663
43,181,-29.58630523
99,158,74.94928646
52,156,-70.79655691
85,145,60.74026905
52,110,61.06031731
76,145,80.84911892
86,179,46.91243602
1,131,-72.52973253
75,198,-10.75216115
84,159,-4.526562787
93,120,11.81591046
86,182,-4.161330445
52,104,74.51874232
23,198,-53.44789919
32,112,39.03926183
70,131,-121.9072199
18,109,-105.882639
61,118,-25.84765814
18,108,23.32902818
45,136,-30.53199774
2,119,-33.3929382
55,132,-8.568708065
75,118,-65.75360955
68,167,-57.67280247
50,199,-43.61155054
18,172,-48.54110182
71,104,-70.16777836
39,138,-12.77176347
45,184,1.934169446
82,139,37.17414679
27,104,-54.68778074
97,191,-82.6228891
71,117,-120.2578137
30,193,-35.0222941
21,133,114.1586031
4,131,-103.8579292
26,162,27.18285413
66,116,4.256159709
71,127,-37.80443789
1,194,-41.25942257
8,155,9.444758799
14,196,0.478233136
27,128,59.02991049
62,138,6.281570684
29,197,86.43566223
39,167,-73.56912857
68,110,40.8909362
19,174,82.51547912
36,175,-14.99651241
20,113,34.4434235
53,115,-35.35772297
24,198,-26.4515737
61,123,79.77972624
66,199,-38.57971438
71,128,118.8367554
50,196,-48.5819981
3,146,-28.38611996
9,191,-54.04349359
33,183,35.28935786
61,198,-12.14461362
63,116,-43.81136686
93,169,3.603760066
33,171,115.6928798
99,129,65.28545863
17,195,57.98542608
36,107,-23.36500756
13,118,-88.55528301
58,104,37.11329254
98,192,100.7976909
33,169,8.750796446
24,145,7.718248389
5,189,-91.94667718
33,187,36.94400463
66,120,87.98245841
19,138,164.6905175
21,120,-78.44095789
20,146,-4.485781482
31,124,-81.62015962
54,189,-93.45447163
70,144,-47.9018785
30,171,44.45953949
96,116,-38.84538084
26,161,-160.2894175
25,199,104.1129891
61,123,-47.78843192
83,129,-70.10563761
82,145,28.7811035
100,120,54.98613929
46,194,120.3330646
82,154,88.49077797
81,160,-14.61662283
84,101,56.06697517
76,150,54.61836218
89,155,74.40239294
47,129,43.4701589
1,189,-45.53365175
62,174,-4.958070497
10,119,-10.40833307
52,149,38.09642542
6,179,-80.22104345
11,107,127.8733126
54,146,-103.4631747
59,123,-26.86545591
67,140,7.540783161
66,127,-56.064546
75,189,-50.36550175
68,136,12.31509888
42,172,1.360343507
39,173,-46.42306058
44,153,-66.83043895
71,186,171.3977015
28,159,-27.86836826
52,178,99.49322123
2,163,46.06433203
13,106,10.31269454
65,164,-132.6111747
64,163,-52.62690739
36,127,4.023079441
88,180,40.91436472
45,175,-6.031222316
20,165,-64.41726577
19,102,-28.4405254
78,192,-37.91073675
23,189,-42.43280132
29,139,26.73152012
48,184,101.2003576
81,179,-45.85871282
7,105,-135.3240033
6,133,220.9109165
12,135,105.0682177
79,136,37.97058263
60,149,4.287574262
89,185,2.592542359
21,124,9.707073834
64,158,127.4912269
1,120,10.03793778
89,158,79.88536215
75,162,12.17330374
14,184,-29.09665569
16,104,93.78738143
41,151,-0.396533502
40,193,-27.36922287
86,165,25.72541512
68,180,-39.06300848
84,190,-15.84414115
38,152,79.87020561
93,106,121.6333385
73,151,-72.18545718
59,132,-31.97143368
63,142,-94.52724021
96,124,-18.2158799
3,182,-71.95559589
16,184,81.32430741
3,124,13.59945679
25,189,1.006806318
64,190,-27.45363915
55,189,75.14628764
99,134,-41.13386266
70,118,24.29348541
4,156,-29.28838033
57,149,30.09491331
97,154,51.01604173
73,152,-37.74523702
48,169,66.13430813
69,150,-115.6267993
3,124,122.4003919
72,144,-46.33481871
6,111,38.09374586
80,114,-91.07371332
27,200,-90.55932493
3,159,91.31009293
9,157,67.55926851
91,179,-50.7424406
67,123,94.91636805
39,196,-38.68196897
61,161,20.63835642
9,111,-36.30432011
41,135,-8.786931297
55,155,45.07932163
44,198,-74.67770322
79,128,121.8934343
11,177,-101.1372527
70,112,-61.00880368
3,118,-31.75596883
64,129,-109.571707
66,113,62.05184496
83,180,55.57491591
56,126,-20.97293494
54,177,-88.33225836
9,161,13.20570553
91,179,-50.25131687
78,111,87.62241299
93,199,9.195650178
34,172,22.86431653
96,196,20.05005712
46,105,-72.24895446
52,154,243.3154835
48,185,-72.97287897
74,121,-69.26862312
79,123,-23.56294917
17,111,67.68321903
83,163,-105.4117803
65,166,-6.342375814
73,177,112.5474943
77,163,3.97042874
79,147,-59.03438454
77,127,-3.197667592
32,160,58.77474193
20,166,-55.94366749
92,128,57.14988319
31,189,46.08215124
1,152,-91.62720361
31,164,-52.88682172
23,113,77.51226361
54,140,-137.9032008
99,152,-29.74778108
60,101,78.34189135
72,142,-56.4890821
69,104,-84.28577069
51,187,47.49306873
58,192,-34.48420887
34,140,66.81453999
36,167,-88.9801339
85,129,136.7036782
63,127,-93.75047205
22,125,-20.50101201
92,197,19.78460743
94,118,-108.8110998
20,139,3.047186894
8,169,-63.25726649
62,104,65.18274295
96,174,72.70855241
29,104,-41.75538153
47,154,46.3321865
40,164,-77.55915808
15,177,-55.99244029
87,193,-16.94146664
64,176,-30.84072688
53,152,-32.16637594
77,139,67.26707268
98,161,19.23174359
29,165,95.69922965
30,142,12.30195437
77,198,56.01002445
22,146,-37.25409578
39,143,-23.10958398
68,126,-15.99307728
70,167,-79.71516137
1,176,10.99317562
17,134,-38.00921114
11,129,-44.99663833
28,130,51.35266134
11,123,7.320417381
96,146,-62.74939338
92,174,33.08349908
80,192,-45.25926124
26,118,-97.95305433
10,129,-9.605380967
94,185,-76.37500152
87,174,67.48765227
8,159,-34.99226518
76,182,37.23343245
65,183,27.36372753
30,183,-87.82703793
92,137,23.81555684
93,147,25.72123261
25,179,22.8431584
2,185,-101.1747022
40,177,44.72764209
27,196,-72.60503451
31,182,8.573706571
71,136,28.25053817
73,177,-78.10278624
52,169,49.68828246
82,116,29.39842496
98,114,-64.30581527
7,179,-7.324267554
99,175,-117.171116
72,153,-33.68245477
83,111,43.2225214
17,186,-11.35019907
54,117,-183.338447
14,149,-43.06028789
72,148,46.14888993
46,124,-40.73772703
59,133,99.7452509
92,150,19.3811209
51,185,36.13404275
47,146,-20.5764536
41,140,6.86025481
85,160,-44.72308196
53,127,-140.5661812
27,198,-99.99406501
42,169,38.15315236
22,128,29.83227124
21,104,-40.21420693
41,185,-30.62509219
10,128,89.9368787
75,168,75.61971738
38,175,-128.4187712
52,111,33.74438141
52,115,67.2109816
57,154,120.2132651
83,150,-19.88232625
24,148,-32.00070018
12,128,41.60459618
88,182,-57.836825
24,109,-127.353702
89,153,51.95374718
77,166,-119.0363544
98,127,-25.52126487
63,119,-36.46152238
99,188,48.60770227
91,193,-38.73589427
29,197,25.34194667
84,118,-36.26148044
14,192,28.89944537
20,109,-25.28440126
2,131,-88.7581926
50,190,-14.82669147
24,182,0.76132096
64,128,42.91886247
96,168,100.632295
13,126,-17.32733698
99,125,2.562918209
89,146,-40.07944224
29,146,-44.15475867
32,142,-41.19921444
84,147,-34.63617625
100,196,-31.10478695
100,199,-163.2743388
95,151,-27.49534426
72,161,19.47986299
87,101,20.0798736
59,165,-0.280458558
74,138,22.37742686
94,110,-0.30982729
64,159,-30.1224232
74,159,-106.930634
40,178,11.76591187
15,128,-7.946654996
89,129,55.43188202
50,137,-59.32349164
62,132,-91.93373549
100,106,7.21011362
77,197,-11.2388826
99,114,-65.82519611
34,153,-20.45012839
53,113,84.8730459
99,174,64.54468579
52,189,138.0742277
86,197,2.274765558
22,188,78.87452216
82,143,18.23678159
63,130,94.03402127
40,156,-40.6305899
65,149,-11.0620404
34,144,-31.0459784
72,194,80.65039038
45,146,31.6865419
47,108,11.84345939
38,148,-45.50660059
25,198,-21.08852232
77,120,20.72054945
41,199,-38.19969831
95,151,140.0198311
96,193,-56.24766061
20,156,1.358877226
42,118,-138.4479168
16,195,82.84638344
84,125,90.37255709
83,193,-117.3025259
23,149,108.9399795
6,183,63.91815175
90,170,10.69260071
62,191,26.91467455
55,125,-3.75073484
54,177,59.81920779
42,196,107.8705857
64,158,64.52253936
100,155,-14.38952092
82,109,-53.45287784
73,119,-21.26455145
78,170,-10.70741099
39,116,38.12018569
88,115,-3.648250231
68,200,71.83443125
9,126,-47.28161164
10,130,21.83737737
31,101,68.93492189
31,148,-67.98330927
26,185,55.47357626
39,193,-49.6035708
24,158,-48.22208866
50,137,-69.17928423
28,172,-15.50103358
23,174,116.7010258
94,146,-44.71885972
86,162,47.60970055
62,145,76.89947051
84,104,49.04512087
12,111,-11.08309528
89,133,142.0496582
83,109,-38.19980915
32,103,-22.14045048
70,115,5.977662778
76,193,-10.34454614
25,162,45.8086153
86,134,-81.93346113
86,110,-110.6066312
95,148,-29.89286358
51,198,10.39534162
40,110,10.88941227
20,152,-28.45524608
60,164,3.325134241
62,135,150.5038079
64,176,43.78388415
32,154,30.38729221
80,102,-86.97667315
1,142,-35.62173897
67,196,16.48320139
34,129,48.25815188
61,143,49.31859637
89,200,39.03068494
13,104,36.18827935
37,162,45.48463192
10,156,-3.606794606
2,151,117.1780856
96,153,-128.2197382
80,191,1.350069574
33,177,-5.463609682
38,197,30.32745263
60,170,-49.29353351
50,111,77.80308456
51,155,76.20425295
53,119,-17.40524224
61,122,2.269177454
33,129,-20.20032702
12,183,102.9371468
71,151,-56.65512405
55,110,-23.33353816
76,165,-45.25602377
38,120,66.33531668
54,124,2.608920693
28,110,-21.66652677
25,187,69.2317653
70,184,-10.44737912
80,132,-157.7818689
64,179,-26.65386491
21,193,73.39118264
27,161,1.326245073
60,188,105.4338231
16,126,60.56345764
61,181,-92.52673227
63,116,-131.16053
63,104,-61.65033587
90,181,-158.2187726
12,151,-29.98937364
90,140,-17.13513301
46,186,-3.572216537
52,176,-10.62597151
79,118,-91.02619235
23,189,54.861684
62,109,-102.6424401
73,118,-69.09609524
14,198,51.34917139
72,171,-39.66352595
91,191,73.9061155
44,128,31.47151299
92,174,63.38222247
71,197,-7.742454889
1,120,27.46265564
30,162,29.71871502
28,176,39.08539964
21,110,3.319482856
10,158,202.0579515
42,105,-125.6231329
50,196,9.319140014
38,175,-40.68441611
75,136,-4.402375923
13,187,55.18414183
24,165,81.59168233
26,130,-36.32500815
78,108,87.99821093
68,160,68.99475845
77,198,90.68521602
52,163,48.92683728
78,168,-1.116761442
90,112,-85.76550583
91,153,-92.52433821
22,115,27.42700258
5,105,-38.48249285
75,142,1.392199418
45,150,-12.58906136
59,114,27.78505108
33,121,15.94780821
87,131,-92.2646714
79,169,25.33607321
24,196,-3.980350797
43,141,11.26837349
34,200,-1.926932281
6,159,-27.59173752
4,153,46.78311243
72,176,40.47798077
75,179,-44.70172134
77,164,77.13090126
75,197,72.17938859
48,177,-72.05908302
9,158,-22.8302215
76,118,-92.80312969
47,162,153.0820452
14,172,3.646941245
77,197,68.90902438
12,183,83.81350936
97,139,-51.48652616
7,156,-13.42089569
22,135,-28.34209842
6,184,-21.08812795
48,163,-39.3955077
15,115,-19.08270869
30,184,-10.51794565
86,147,7.344545777
52,159,72.52639621
65,101,179.0548617
31,163,29.78647115
85,108,-13.0139022
80,193,-27.56625675
26,106,84.13176403
84,136,18.97835316
79,104,51.80409691
10,170,69.91193893
9,109,-132.5110652
15,153,-137.7468698
4,122,36.7589449
99,188,73.524691
1,177,-76.54893064
59,194,109.2121137
84,174,25.52839694
43,130,38.75006089
31,134,2.786912786
51,109,-29.31837754
93,169,-12.00205782
63,113,31.38369208
97,134,-81.82751904
20,124,-57.1152036
93,125,3.838527468
88,129,112.5884099
63,197,-5.460314245
60,185,-74.86721624
79,181,-17.92165247
82,125,47.44292648
36,104,17.08478831
49,155,76.47953779
13,147,-16.0891592
26,102,63.80266595
59,119,-14.14949686
67,132,-31.50554529
5,120,-37.59549961
48,176,7.901228373
8,102,15.43071507
92,137,33.90692009
58,120,148.3758559
66,183,78.49216912
84,103,-95.57761847
8,123,-52.88413817
91,127,16.37545816
89,184,29.20510407
44,156,-1.628854402
56,147,28.1138569
68,129,55.70158318
6,115,-73.18875743
76,145,-1.581739787
86,184,68.3910659
63,114,-17.16485305
18,108,-2.71819078
45,112,66.92563575
47,111,11.68781272
9,152,-61.25431433
93,180,-50.14039569
18,155,-13.4674444
55,136,59.22266895
34,190,118.7884421
100,191,-27.74756117
31,162,-30.02782533
62,190,4.650815747
2,137,36.77293433
42,192,2.459564456
41,179,62.23360793
80,174,0.13990415
44,197,-20.89293622
20,161,4.710687428
31,133,167.9803312
43,162,78.20447486
29,178,-37.11292748
11,125,37.98424164
90,131,-31.82283061
63,133,63.89905453
98,170,-2.550057917
41,101,173.5691638
48,133,50.25220442
50,197,55.23061606
96,138,-15.754031
44,166,-14.43565045
9,175,26.23746854
80,151,-91.25186279
49,167,-139.8869135
8,107,-47.29932588
59,121,65.39565054
23,172,104.6863829
96,174,-22.76400045
17,176,-120.3002634
41,152,41.84216005
82,146,-15.30920944
45,178,-29.98276656
30,162,-37.08144004
73,119,-16.26847311
58,166,15.20658709
27,168,40.77163883
4,149,13.04434119
52,144,45.20478787
99,153,-106.6514046
96,130,-77.84485019
54,133,79.02244256
26,158,48.54325996
86,172,166.3815736
81,136,-68.61512546
45,123,25.3412992
1,146,41.42637645
60,134,-43.71132515
80,149,56.12927874
6,116,-44.25247511
52,170,-17.6939739
31,109,-24.76254196
90,167,-89.08363991
99,160,-40.50906421
21,137,-58.50313291
91,143,19.6771752
25,180,32.47826551
6,158,17.98238016
77,108,69.80073001
72,164,-67.36112064
93,178,16.73006481
43,123,75.4259183
64,140,90.00645488
95,190,112.2699097
21,140,-11.31118802
33,179,49.35376257
43,200,-74.77653085
32,136,10.13465969
89,180,-7.837119121
61,178,29.96172404
73,142,-20.14792666
76,167,-7.186908634
37,181,22.87028699
37,193,125.3896768
84,136,60.22669659
63,152,-19.88201739
40,123,73.60334772
30,154,69.30712173
27,175,58.97704383
12,142,4.913410409
87,131,10.32639569
33,133,208.1736319
79,163,-115.3555173
23,149,-0.920976914
11,170,29.45813132
26,128,-65.37468735
1,195,-10.75237584
92,103,-44.01509922
75,170,97.60688745
9,110,-108.4817192
44,199,-74.84878454
46,157,51.97668065
6,120,38.69927963
35,159,-54.46896413
32,122,-32.73512133
94,119,-34.96637135
69,185,4.761677372
26,164,-36.7903353
58,141,161.085213
